product_id,product_name,category,supplier_id,unit_cost,status,brand,list_price
5653,parent_beverages,frozen_foods,1437,12.84,active,sexton_gray,21.34
5654,billion_frozen_foods,produce,1591,17.5,backordered,harris_llc,25.35
5655,management_dairy,frozen_foods,593,16.69,active,hill_plc,24.04
5656,truth_bakery,frozen_foods,1515,7.11,discontinued,cameron_henderson_and_miller,12.22
5657,letter_beverages,frozen_foods,770,16.27,backordered,nicholson_hernandez_and_alexander,28.34
5658,across_snacks,frozen_foods,772,12.8,backordered,bernard_group,15.47
5659,now_bakery,snacks,1466,12.85,active,harrell_inc,22.32
5660,soldier_dairy,snacks,1814,15.91,active,atkins_diaz,22.89
5661,technology_beverages,snacks,1569,17.73,active,torres_graves,28.21
5662,church_frozen_foods,snacks,794,9.57,discontinued,patterson_robinson,12.24
5663,cost_beverages,dairy,266,18.51,backordered,harrison_washington,29.2
5664,personal_beverages,frozen_foods,157,5.02,discontinued,harris_and_sons,7.3
5665,collection_snacks,dairy,1938,13.62,backordered,meadows_blanchard,22.89
5666,land_produce,produce,1051,14.04,backordered,martinez_thomas_and_nguyen,20.55
5667,order_dairy,frozen_foods,903,16.64,discontinued,castillo_bryant_and_malone,23.0
5668,recently_dairy,snacks,711,3.28,active,wilson_and_sons,5.87
5669,green_dairy,beverages,999,17.5,active,ramos_hoffman_and_sims,21.75
5670,really_snacks,bakery,1776,8.67,discontinued,walker_jackson_and_mason,12.4
5671,wonder_dairy,snacks,1175,6.71,active,randall_parks_and_scott,11.28
5672,interesting_snacks,frozen_foods,964,1.43,active,fields_gonzalez_and_carroll,2.41
5673,plan_frozen_foods,snacks,1788,11.59,discontinued,frost_inc,17.64
5674,your_produce,frozen_foods,157,19.0,active,unknown,23.4
5675,outside_dairy,beverages,1418,12.14,discontinued,oliver_macdonald_and_baker,21.21
5676,although_bakery,beverages,216,5.04,discontinued,vega_russell,6.57
5677,describe_produce,beverages,1204,10.44,discontinued,parrish_orozco,6.54
5678,many_frozen_foods,beverages,1108,18.86,discontinued,lopez_davis_and_jones,31.47
5679,force_bakery,snacks,1664,15.39,active,haney_howard_and_dunn,23.18
5680,sing_snacks,snacks,1672,2.61,active,joseph_plc,40.8
5681,remain_beverages,snacks,7,9.28,discontinued,white_llc,12.09
5682,rest_produce,bakery,548,3.74,discontinued,hanson_cox,6.56
5683,it_beverages,beverages,352,4.67,active,singh_oliver_and_mitchell,7.39
5684,ask_dairy,bakery,356,3.05,discontinued,barnes_baker_and_vaughan,4.24
5685,tree_produce,dairy,1361,14.79,active,perez_smith_and_wilkinson,22.97
5686,show_bakery,frozen_foods,1484,8.24,discontinued,morrison_ruiz,11.82
5687,i_snacks,produce,1419,16.16,backordered,brown_pittman_and_marquez,25.7
5688,must_dairy,snacks,1569,6.52,backordered,james_and_sons,9.11
5689,education_frozen_foods,produce,18,16.44,backordered,white_jones,24.17
5690,write_snacks,frozen_foods,1453,12.42,backordered,smith_ltd,15.73
5691,suffer_frozen_foods,beverages,742,16.52,backordered,myers_llc,20.33
5692,usually_frozen_foods,frozen_foods,675,19.43,backordered,ferrell_navarro,28.33
5693,model_dairy,beverages,871,16.6,discontinued,reed_group,28.99
5694,i_beverages,dairy,1579,3.89,active,henderson_inc,4.95
5695,exactly_beverages,beverages,1537,10.44,active,holloway_castro,6.22
5696,yet_produce,snacks,935,9.29,active,thompson_gibbs,11.96
5697,others_snacks,frozen_foods,494,16.95,backordered,costa_inc,30.09
5698,method_frozen_foods,produce,1966,18.57,discontinued,wood_brooks,23.58
5699,model_beverages,beverages,600,5.22,active,rodriguez_edwards_and_bird,89.9
5700,affect_dairy,produce,776,17.01,backordered,shaw_mcclain_and_maldonado,26.47
5701,century_frozen_foods,bakery,1895,5.04,backordered,dixon_duncan,8.63
5702,thank_beverages,produce,1190,16.53,discontinued,mills_group,29.28
5703,little_frozen_foods,produce,1710,2.53,active,sullivan_dorsey_and_perry,4.33
5704,finally_beverages,dairy,124,14.35,discontinued,powell_sloan,22.13
5705,fall_beverages,beverages,811,8.78,backordered,stone_calhoun,10.69
5706,glass_bakery,dairy,513,13.62,active,berg_berg_and_gomez,24.45
5707,level_snacks,dairy,223,4.67,active,johnson_baker_and_burch,7.07
5708,student_snacks,snacks,259,16.08,discontinued,johnson_hopkins,19.42
5709,painting_dairy,produce,84,10.86,backordered,holmes_bright_and_henry,19.29
5710,meet_beverages,dairy,577,5.22,backordered,johnson_holland_and_evans,8.85
5711,party_dairy,produce,1847,10.61,backordered,robinson_group,14.96
5712,people_produce,bakery,1639,13.69,discontinued,white_group,20.86
5713,we_frozen_foods,produce,861,3.11,backordered,gibson_dean,4.11
5714,structure_produce,dairy,31,15.37,discontinued,garcia_plc,21.78
5715,against_dairy,bakery,611,6.44,active,bell_chang_and_williams,10.94
5716,rest_frozen_foods,snacks,1090,5.96,active,williams_everett_and_fowler,8.31
5717,attention_bakery,bakery,1484,10.11,active,walsh_inc,16.52
5718,machine_dairy,frozen_foods,1738,19.57,active,moore_plc,34.48
5719,decide_produce,bakery,882,3.93,active,bowman_jensen,4.78
5720,show_snacks,snacks,19,10.62,discontinued,casey_inc,16.38
5721,left_beverages,produce,836,8.46,active,vazquez_young,13.3
5722,size_dairy,frozen_foods,1188,5.44,active,ballard_davis_and_austin,7.22
5723,more_produce,produce,1913,1.47,discontinued,jackson_snyder_and_cox,2.58
5724,few_bakery,frozen_foods,1638,11.46,backordered,walls_walton_and_thornton,17.42
5725,court_dairy,beverages,1293,13.21,backordered,dominguez_salazar,22.88
5726,machine_beverages,bakery,1803,10.415,active,stout_morrow,33.3
5727,travel_snacks,bakery,410,2.41,discontinued,chapman_park_and_chavez,2.94
5728,produce_produce,produce,800,18.59,backordered,marshall_group,22.39
5729,something_dairy,produce,1726,5.59,discontinued,johnson_inc,9.04
5730,inside_beverages,snacks,309,13.88,backordered,conley_peterson_and_dean,18.6
5731,whose_produce,beverages,769,6.43,active,sawyer_hall_and_nielsen,10.43
5732,decade_snacks,bakery,980,9.97,backordered,beck_williams_and_wang,13.21
5733,identify_produce,frozen_foods,1052,17.02,backordered,garcia_and_sons,23.26
5734,continue_frozen_foods,produce,1065,13.62,discontinued,lee_inc,18.42
5735,our_frozen_foods,bakery,145,13.55,backordered,morris_austin,18.0
5736,note_frozen_foods,snacks,1919,2.64,active,martin_walton,3.24
5737,fill_dairy,bakery,627,16.6,discontinued,mahoney_lambert,21.77
5738,father_beverages,snacks,328,7.28,backordered,wallace_stephens_and_myers,9.47
5739,everyone_frozen_foods,dairy,792,2.79,backordered,johnson_plc,4.0
5740,green_frozen_foods,produce,867,13.61,discontinued,unknown,20.04
5741,subject_snacks,frozen_foods,11,5.16,active,caldwell_lopez,8.72
5742,ask_dairy,snacks,955,8.41,discontinued,singh_group,14.24
5743,owner_beverages,bakery,327,8.24,active,frazier_yang_and_morris,11.94
5744,institution_bakery,snacks,958,16.64,active,lang_barber,23.89
5745,region_produce,frozen_foods,1430,16.19,backordered,bauer_medina_and_padilla,28.11
5746,successful_bakery,frozen_foods,1155,9.68,active,porter_ford_and_browning,15.87
5747,director_beverages,beverages,116,7.03,discontinued,hill_johnson,11.68
5748,strategy_beverages,dairy,24,1.11,active,stanley_plc,1.74
5749,head_frozen_foods,bakery,1568,8.69,backordered,marsh_gonzalez,14.87
5750,so_produce,snacks,1947,5.09,active,davis_bautista,6.35
5751,purpose_bakery,frozen_foods,688,9.26,active,white_carson_and_hernandez,13.6
5752,tonight_bakery,dairy,542,1.17,discontinued,shea_patrick_and_sanders,2.03
5753,site_beverages,snacks,335,5.04,active,edwards_jordan_and_cole,6.45
5754,result_snacks,frozen_foods,739,17.28,active,friedman_plc,23.76
5755,woman_produce,dairy,307,10.367123484508308,discontinued,mahoney_plc,17.48
5756,after_dairy,snacks,1381,9.5,active,glenn_hayes_and_holt,14.24
5757,color_snacks,beverages,975,11.31,active,miller_green,17.31
5758,participant_dairy,snacks,845,3.9,active,peters_farley_and_white,5.2
5759,determine_produce,bakery,275,15.98,active,byrd_group,28.51
5760,court_beverages,bakery,409,12.31,backordered,miller_and_sons,18.79
5761,space_frozen_foods,produce,1592,16.67,backordered,knight_peterson,29.37
5762,they_bakery,frozen_foods,1074,10.16,discontinued,melendez_kaiser_and_armstrong,12.7
5763,worker_snacks,dairy,1778,13.2,discontinued,jackson_marks_and_harris,22.99
5764,thing_snacks,frozen_foods,1220,1.38,backordered,moran_inc,1.97
5765,after_frozen_foods,produce,173,9.965,discontinued,chandler_bates_and_parker,25.7
5766,democrat_dairy,frozen_foods,485,1.88,backordered,torres_llc,3.26
5767,culture_frozen_foods,bakery,653,13.82,discontinued,mccullough_castillo,20.27
5768,some_produce,produce,1109,7.47,discontinued,malone_sellers,10.95
5769,happen_produce,produce,174,11.782861378799108,backordered,willis_ltd,19.77
5770,theory_frozen_foods,dairy,1745,4.69,backordered,wilson_ltd,8.41
5771,court_beverages,produce,543,8.84,backordered,osborn_rodriguez_and_fischer,15.41
5772,law_bakery,snacks,1084,6.6,active,sawyer_munoz,9.46
5773,fund_frozen_foods,frozen_foods,1830,10.13,active,villarreal_williams,17.1
5774,nation_snacks,snacks,1158,4.82,active,mcdaniel_baker_and_chavez,5.8
5775,site_snacks,beverages,1362,9.56,active,figueroa_anderson,11.9
5776,west_produce,snacks,403,9.05,backordered,unknown,14.13
5777,someone_bakery,produce,444,6.42,discontinued,stevens_frost,9.37
5778,hear_beverages,frozen_foods,1451,16.8,discontinued,henry_curtis,20.57
5779,low_dairy,bakery,1344,19.15,discontinued,ortiz_brown_and_holder,24.23
5780,century_produce,frozen_foods,1365,14.09,active,navarro_inc,20.98
5781,down_beverages,beverages,626,10.44,backordered,jones_herrera_and_zamora,17.88
5782,economy_beverages,snacks,459,17.06,active,murphy_watts_and_webb,239.3
5783,down_frozen_foods,beverages,1779,5.06,active,frederick_plc,7.17
5784,type_dairy,dairy,548,6.33,discontinued,perry_leon,10.33
5785,tonight_snacks,beverages,1604,7.5,discontinued,ware_smith,12.44
5786,similar_beverages,beverages,631,13.46,backordered,abbott_rose_and_fry,20.27
5787,lawyer_produce,dairy,261,15.14,active,adams_llc,26.49
5788,include_bakery,frozen_foods,352,2.79,backordered,klein_knight,4.69
5789,off_dairy,produce,174,7.96,active,hall_hopkins,11.77
5790,student_produce,snacks,797,11.54,active,lewis_daugherty_and_roberts,16.21
5791,feeling_dairy,bakery,1315,17.15,active,burke_allen,21.79
5792,cover_dairy,dairy,1930,10.391426478449386,active,mills_obrien_and_tran,4.12
5793,young_bakery,bakery,1414,1.49,discontinued,marquez_clark,2.1
5794,give_bakery,bakery,175,5.35,backordered,hudson_llc,7.68
5795,seat_dairy,beverages,1078,8.93,active,unknown,14.52
5796,technology_beverages,produce,1032,3.39,active,riley_ray_and_martin,4.48
5797,face_bakery,dairy,243,17.49,active,robertson_berry,23.39
5798,movie_produce,frozen_foods,1824,100.343971334094,active,garcia_doyle_and_hart,14.42
5799,artist_beverages,beverages,1292,11.16,backordered,marshall_shea_and_larsen,15.38
5800,financial_bakery,bakery,393,4.9,active,moore_bates,0.9730020397104046
5801,major_produce,bakery,824,6.58,active,rhodes_woods_and_miles,11.22
5802,against_bakery,bakery,277,2.99,discontinued,clark_and_sons,4.87
5803,attack_bakery,produce,760,13.71,active,reynolds_robinson,19.86
5804,air_dairy,bakery,575,19.93,backordered,houston_ltd,26.42
5805,present_beverages,snacks,1131,11.37,backordered,park_mathews_and_bass,14.28
5806,contain_snacks,snacks,1670,4.42,backordered,morris_and_sons,6.01
5807,safe_beverages,beverages,1826,15.73,discontinued,jones_and_sons,26.1
5808,sea_snacks,dairy,433,5.41,discontinued,yang_inc,9.09
5809,what_frozen_foods,beverages,460,18.87,active,joseph_underwood_and_avila,28.25
5810,force_produce,bakery,820,18.53,backordered,hawkins_duffy_and_wood,24.8
5811,beautiful_bakery,frozen_foods,571,11.05,discontinued,richard_group,15.96
5812,hot_dairy,bakery,629,16.89,backordered,sims_valdez_and_stanley,26.16
5813,security_bakery,produce,1398,18.13,active,bauer_inc,32.37
5814,protect_produce,dairy,1403,17.87,discontinued,unknown,27.11
5815,those_produce,bakery,462,14.57,backordered,marsh_plc,17.97
5816,year_produce,bakery,644,4.68,backordered,ross_llc,1.115145381687042
5817,lead_dairy,dairy,604,11.92,discontinued,thompson_phillips_and_benson,21.32
5818,top_bakery,beverages,1913,19.43,active,carney_lopez_and_carrillo,31.86
5819,finally_produce,beverages,1751,11.57,backordered,franklin_castro,14.73
5820,market_beverages,snacks,1242,6.37,active,gray_carter_and_wade,9.0
5821,majority_frozen_foods,snacks,1271,4.07,backordered,wallace_dorsey_and_watkins,5.94
5822,west_bakery,bakery,1433,11.65,discontinued,king_chen,20.39
5823,land_produce,bakery,1887,5.15,active,cuevas_group,83.10000000000001
5824,trade_beverages,dairy,943,11.44,discontinued,patrick_rodriguez,15.51
5825,every_frozen_foods,dairy,940,19.56,discontinued,burns_group,26.4
5826,another_frozen_foods,beverages,1916,8.69,discontinued,holt_llc,13.51
5827,fill_beverages,snacks,1379,3.88,active,harper_ayers,6.46
5828,future_dairy,snacks,914,1.77,discontinued,davis_lin_and_higgins,2.13
5829,event_beverages,bakery,274,8.14,backordered,unknown,10.17
5830,attack_bakery,dairy,859,4.2,discontinued,kirby_travis,5.63
5831,audience_bakery,dairy,279,17.05,discontinued,boyd_cantrell_and_diaz,26.52
5832,senior_frozen_foods,beverages,1058,14.35,discontinued,wilson_walker,22.12
5833,live_frozen_foods,bakery,35,149.84211572071848,discontinued,snyder_nixon,32.86
5834,organization_dairy,frozen_foods,1632,12.06,discontinued,perez_ltd,18.76
5835,wind_bakery,beverages,446,16.77,active,jacobson_phillips_and_oconnor,23.38
5836,music_beverages,dairy,1451,10.391426478449386,active,williams_dean,15.39
5837,key_dairy,dairy,96,15.05,active,unknown,18.88
5838,itself_bakery,frozen_foods,186,10.665,backordered,wilson_elliott_and_campbell,4.86
5839,purpose_frozen_foods,beverages,1961,13.42,backordered,may_boyer,19.27
5840,physical_produce,dairy,839,18.67,active,unknown,5.240722896554918
5841,upon_bakery,bakery,1730,11.75,backordered,williams_group,16.55
5842,yet_bakery,produce,1641,9.965,discontinued,unknown,26.48
5843,day_snacks,produce,1099,16.34,discontinued,parker_larson,27.47
5844,break_produce,frozen_foods,1557,15.19,active,herrera_baker,4.617514244476141
5845,outside_dairy,dairy,225,12.14,discontinued,tanner_group,14.71
5846,property_frozen_foods,snacks,388,13.03,active,stokes_palmer_and_diaz,21.84
5847,husband_produce,bakery,1862,13.03,active,moyer_diaz,19.45
5848,down_bakery,bakery,1443,15.71,discontinued,bates_llc,24.26
5849,south_bakery,bakery,980,10.415,active,kelly_ward_and_ortiz,14.06
5850,tend_bakery,dairy,526,3.48,active,hodge_and_sons,5.35
5851,explain_dairy,beverages,1021,10.27,discontinued,richmond_tran,17.98
5852,war_produce,frozen_foods,1600,15.16,active,nelson_and_sons,20.21
5853,police_dairy,produce,1865,14.47,active,maxwell_and_sons,25.23
5854,your_produce,bakery,812,18.66,discontinued,wright_parrish,26.6
5855,name_beverages,bakery,304,19.24,discontinued,turner_chandler_and_sanders,26.29
5856,account_snacks,dairy,1536,24.41216870827695,backordered,thompson_greene,7.6
5857,itself_beverages,dairy,657,1.16,backordered,russell_collins,1.99
5858,room_produce,bakery,78,6.33,active,foster_evans_and_pena,9.98
5859,defense_frozen_foods,produce,1735,14.28,discontinued,hernandez_ltd,24.83
5860,response_snacks,frozen_foods,1193,11.12,active,ramsey_gallagher,14.0
5861,safe_frozen_foods,dairy,1267,14.93,backordered,cruz_spencer,23.35
5862,matter_dairy,produce,334,0.78,active,rivera_ltd,1.38
5863,half_bakery,dairy,1215,14.4,active,potts_kennedy,23.93
5864,draw_snacks,frozen_foods,1395,15.06,active,white_marshall_and_brooks,18.72
5865,nearly_frozen_foods,snacks,398,14.12,active,patrick_rivera_and_long,17.35
5866,past_beverages,snacks,1637,19.29,backordered,unknown,24.51
5867,wear_frozen_foods,produce,1458,9.84,backordered,vargas_inc,14.46
5868,whether_beverages,produce,1107,9.965,discontinued,abbott_stone,12.71
5869,poor_beverages,snacks,1601,15.03,discontinued,cox_llc,25.61
5870,effect_snacks,dairy,1062,13.51,active,foster_lynn_and_scott,19.52
5871,among_bakery,snacks,916,12.26,discontinued,rogers_ltd,19.34
5872,opportunity_beverages,bakery,361,0.7,active,garza_hines_and_miller,1.2
5873,imagine_snacks,frozen_foods,1182,1.83,active,rivers_lopez,2.92
5874,catch_snacks,beverages,176,10.44,backordered,williams_moore_and_hines,4.09
5875,character_snacks,bakery,1806,4.1,active,vasquez_wells,5.78
5876,scientist_dairy,frozen_foods,1995,13.96,discontinued,horton_savage,17.76
5877,arm_snacks,beverages,302,16.72,active,johnson_hernandez_and_howard,30.0
5878,sort_snacks,beverages,252,14.52,discontinued,hall_taylor_and_moore,23.76
5879,receive_beverages,frozen_foods,1187,11.11,discontinued,gonzales_price,15.28
5880,have_produce,frozen_foods,853,19.99,active,unknown,34.58
5881,point_beverages,bakery,1089,19.84,discontinued,williams_diaz_and_williams,29.27
5882,instead_dairy,bakery,665,3.07,discontinued,schwartz_chen,4.36
5883,moment_snacks,bakery,892,19.57,backordered,duncan_harris,31.7
5884,difference_bakery,bakery,1027,18.84,backordered,morris_group,27.9
5885,win_snacks,snacks,830,4.82,backordered,owens_wright_and_thompson,7.11
5886,ground_frozen_foods,beverages,1712,11.1,backordered,watkins_and_sons,13.46
5887,late_bakery,frozen_foods,1432,9.98,backordered,white_white,17.29
5888,approach_beverages,beverages,1194,2.46,active,martinez_lee,4.03
5889,standard_produce,produce,1055,2.95,active,huff_martinez,4.04
5890,clear_beverages,dairy,1944,8.38,discontinued,fritz_quinn_and_johnson,13.73
5891,consumer_beverages,frozen_foods,1473,10.665,backordered,russell_garcia,5.18
5892,feel_dairy,produce,1112,7.3,discontinued,logan_abbott,10.61
5893,recent_beverages,bakery,532,10.84,discontinued,day_long_and_juarez,16.94
5894,heavy_snacks,bakery,1430,0.74,backordered,mcgee_carter,0.91
5895,american_frozen_foods,dairy,1144,8.07,backordered,lopez_fernandez,12.7
5896,kid_snacks,frozen_foods,733,18.19,discontinued,gonzalez_and_sons,24.83
5897,simple_bakery,bakery,1638,2.45,backordered,young_pacheco_and_dixon,2.97
5898,away_bakery,frozen_foods,847,5.81,active,johnson_lee_and_hill,8.23
5899,important_snacks,produce,1786,14.63,backordered,george_williams_and_franklin,25.37
5900,plant_snacks,produce,445,143.8,discontinued,jackson_smith_and_martin,20.99
5901,pm_bakery,dairy,1714,4.39,active,schroeder_martinez_and_kelly,5.31
5902,reflect_snacks,dairy,1899,18.85,active,mann_bird_and_ware,27.59
5903,full_bakery,bakery,1961,1.8,active,bailey_rivera_and_cruz,2.32
5904,four_dairy,beverages,1725,19.91,discontinued,davidson_ochoa,26.11
5905,foot_beverages,frozen_foods,1556,9.93,discontinued,copeland_gonzalez_and_morris,15.72
5906,each_produce,dairy,1024,11.92,backordered,mcneil_kramer_and_dudley,19.23
5907,economic_frozen_foods,bakery,1105,17.77,backordered,clark_inc,24.87
5908,start_produce,snacks,1387,14.74,backordered,webb_gibson_and_ewing,26.52
5909,according_frozen_foods,produce,1003,14.6,backordered,miller_inc,20.38
5910,director_beverages,dairy,820,17.54,backordered,cole_jimenez,28.43
5911,four_bakery,snacks,739,3.67,active,smith_navarro_and_johnson,6.31
5912,create_bakery,bakery,813,2.43,discontinued,jones_jackson_and_guerrero,4.2
5913,democratic_frozen_foods,frozen_foods,1272,13.33,active,sims_chandler_and_dixon,18.68
5914,culture_frozen_foods,dairy,1487,12.56,discontinued,gutierrez_wright,20.71
5915,newspaper_bakery,dairy,1632,10.21,discontinued,unknown,15.47
5916,tax_snacks,dairy,598,16.09,discontinued,williams_llc,28.65
5917,send_produce,snacks,1532,4.58,active,wilson_phillips_and_hendrix,7.02
5918,season_produce,dairy,1791,12.01,backordered,smith_llc,14.58
5919,cultural_dairy,frozen_foods,592,1.73,discontinued,short_hernandez_and_ramirez,2.22
5920,leg_produce,produce,1289,12.11,discontinued,moore_hebert,16.68
5921,need_produce,bakery,832,3.57,active,wong_inc,5.56
5922,somebody_bakery,bakery,1822,14.62,active,simmons_douglas,24.25
5923,base_beverages,snacks,500,14.39,discontinued,becker_plc,20.87
5924,deal_snacks,snacks,851,13.98,backordered,duncan_glenn,18.28
5925,type_snacks,beverages,827,14.07,active,potter_inc,19.74
5926,dark_dairy,bakery,1043,8.96,backordered,henderson_jackson,13.4
5927,respond_beverages,bakery,1047,13.41,backordered,lopez_murphy,21.27
5928,start_frozen_foods,frozen_foods,539,10.665,discontinued,le_group,16.16
5929,party_frozen_foods,frozen_foods,7,11.33,discontinued,king_lawson,18.85
5930,alone_frozen_foods,snacks,1577,19.25,active,coleman_llc,29.2
5931,similar_produce,snacks,1385,10.53,active,roberts_plc,17.02
5932,forget_frozen_foods,produce,119,18.85,backordered,mccoy_group,25.31
5933,condition_snacks,snacks,1159,10.98,backordered,harris_green,18.53
5934,in_produce,bakery,666,7.92,active,hernandez_knight,13.06
5935,investment_produce,produce,1419,9.19,active,wright_adams,13.87
5936,develop_bakery,snacks,1772,12.28,active,hurst_and_sons,15.42
5937,indeed_bakery,bakery,1661,7.27,discontinued,unknown,11.56
5938,health_beverages,snacks,1300,18.85,discontinued,mitchell_meyer,33.79
5939,among_beverages,produce,1365,4.94,discontinued,reese_inc,8.32
5940,material_beverages,frozen_foods,1324,13.85,discontinued,simmons_group,22.08
5941,little_frozen_foods,beverages,211,4.69,discontinued,davis_plc,8.31
5942,card_bakery,frozen_foods,781,15.73,active,goodwin_lee_and_mcclain,5.867274240486396
5943,really_produce,dairy,1142,10.66,backordered,harmon_group,15.85
5944,hour_beverages,dairy,1496,19.22,active,pierce_barajas,25.15
5945,dinner_produce,snacks,1713,10.93,discontinued,campbell_clark_and_white,18.34
5946,value_produce,bakery,1935,0.91,backordered,unknown,1.32
5947,which_snacks,bakery,1575,7.46,backordered,sanchez_williamson_and_bennett,11.97
5948,cost_frozen_foods,bakery,774,4.16,discontinued,jones_inc,5.23
5949,item_snacks,beverages,1593,10.44,discontinued,reynolds_nelson,23.74
5950,citizen_produce,produce,1216,9.965,active,unknown,24.01
5951,bad_frozen_foods,frozen_foods,147,8.01,backordered,love_church,13.77
5952,investment_snacks,bakery,1410,11.5,discontinued,hernandez_gonzales,17.47
5953,response_bakery,frozen_foods,615,4.11,active,johnson_cooper_and_martinez,6.68
5954,successful_beverages,dairy,1404,17.26,backordered,ayala_llc,25.27
5955,base_frozen_foods,frozen_foods,1186,1.52,discontinued,guerrero_and_sons,2.55
5956,factor_beverages,frozen_foods,57,2.62,active,marquez_group,3.76
5957,wrong_frozen_foods,frozen_foods,1613,11.62,discontinued,dominguez_ltd,18.53
5958,reach_bakery,dairy,1002,19.22,active,jones_and_sons,23.5
5959,single_snacks,snacks,524,6.12,backordered,nguyen_sanders_and_allen,9.19
5960,away_snacks,produce,433,8.72,active,benjamin_inc,13.78
5961,nature_snacks,snacks,327,1.44,active,soto_plc,2.45
5962,research_beverages,beverages,1235,14.94,backordered,mcintyre_murphy,18.68
5963,picture_frozen_foods,snacks,694,1.51,active,garcia_plc,1.83
5964,happy_dairy,bakery,1234,13.64,backordered,marshall_lowe_and_wallace,20.6
5965,we_bakery,beverages,1336,1.45,discontinued,unknown,2.44
5966,police_dairy,frozen_foods,1262,14.13,discontinued,clark_jones,18.2
5967,despite_snacks,frozen_foods,264,3.07,discontinued,wong_and_sons,4.6
5968,raise_beverages,beverages,1002,10.18,backordered,chavez_everett_and_hernandez,13.15
5969,technology_beverages,snacks,138,17.13,active,murray_plc,30.6
5970,green_frozen_foods,bakery,1260,1.81,backordered,reyes_butler_and_davis,2.28
5971,product_beverages,bakery,1219,13.28,backordered,harmon_inc,18.32
5972,i_bakery,snacks,227,17.94,active,barnett_and_sons,24.66
5973,change_dairy,dairy,309,2.9,backordered,melton_and_sons,4.24
5974,sound_beverages,produce,649,10.9,discontinued,miller_barnes_and_johnson,14.25
5975,success_beverages,snacks,202,2.61,discontinued,smith_atkinson_and_chen,4.65
5976,best_dairy,snacks,546,9.38,active,richards_group,11.97
5977,enjoy_frozen_foods,snacks,1895,14.46,discontinued,short_group,25.93
5978,agency_snacks,produce,911,17.44,backordered,dickerson_smith_and_gould,28.39
5979,food_dairy,beverages,1208,14.83,active,howell_llc,18.38
5980,modern_snacks,snacks,1542,19.27,backordered,unknown,31.04
5981,recent_beverages,beverages,412,7.639506172839506,active,johnson_ltd,11.44
5982,anything_snacks,produce,954,19.61,active,tran_williams,31.47
5983,down_bakery,produce,69,3.16,backordered,hunter_camacho_and_patterson,4.22
5984,growth_bakery,snacks,1002,14.62,discontinued,foster_hanson,21.86
5985,machine_snacks,dairy,1424,19.98,discontinued,ellis_ltd,27.3
5986,act_snacks,bakery,1008,19.62,active,allen_jackson,30.31
5987,economy_beverages,bakery,314,13.16,active,shelton_llc,23.43
5988,technology_frozen_foods,frozen_foods,592,4.79,discontinued,robinson_koch_and_ball,8.49
5989,listen_beverages,dairy,1244,9.2,active,jones_santos,13.81
5990,lot_produce,frozen_foods,1833,16.76,discontinued,williams_dyer,24.64
5991,be_dairy,frozen_foods,991,16.59,discontinued,shaw_carrillo_and_chapman,24.36
5992,trouble_dairy,frozen_foods,1117,11.91,discontinued,hale_brady_and_torres,15.56
5993,matter_snacks,bakery,912,13.98,active,jackson_coffey_and_robertson,21.01
5994,amount_beverages,snacks,953,3.76,discontinued,salazar_price,5.64
5995,officer_frozen_foods,beverages,871,12.26,backordered,soto_collins,18.03
5996,life_bakery,beverages,597,10.44,backordered,perez_smith_and_bennett,23.42
5997,must_bakery,frozen_foods,68,6.85,discontinued,watson_cooper_and_jones,9.32
5998,win_beverages,dairy,1992,5.02,backordered,callahan_guerra_and_jordan,8.54
5999,behind_dairy,frozen_foods,1284,16.03,discontinued,davis_wang,23.4
6000,cultural_frozen_foods,snacks,1113,10.62,backordered,peters_baker,8.44
6001,hard_produce,dairy,1945,18.82,active,cook_carter_and_carter,30.13
6002,she_frozen_foods,dairy,1537,13.37,active,novak_jones,3.809622788455187
6003,understand_frozen_foods,dairy,332,10.06,backordered,anderson_wilcox,13.4
6004,western_bakery,snacks,1121,3.21,active,shelton_group,5.17
6005,other_bakery,beverages,1762,3.46,discontinued,branch_fletcher,5.91
6006,enjoy_frozen_foods,beverages,592,7.75,discontinued,booth_adams,13.33
6007,low_frozen_foods,produce,2,12.08,active,stanley_martin_and_fleming,20.37
6008,question_produce,snacks,449,9.93,backordered,le_garcia_and_macias,16.49
6009,order_dairy,produce,765,9.39,discontinued,riley_nelson_and_lawson,15.49
6010,event_snacks,bakery,1536,8.32,backordered,martinez_arnold_and_jones,10.04
6011,wife_beverages,produce,1278,0.9,active,perkins_cox_and_perez,1.27
6012,better_dairy,snacks,549,6.79,active,unknown,11.2
6013,within_snacks,snacks,1489,1.96,discontinued,jimenez_castillo,2.76
6014,wife_snacks,produce,1297,14.18,discontinued,anderson_combs,25.35
6015,nearly_snacks,beverages,1470,14.01,discontinued,williams_inc,21.13
6016,order_bakery,frozen_foods,1544,18.66,discontinued,castro_ortiz,23.11
6017,station_dairy,beverages,280,10.3,backordered,miranda_barber_and_gibbs,15.68
6018,model_dairy,beverages,189,11.56,discontinued,perez_hansen_and_armstrong,19.99
6019,finish_bakery,bakery,121,13.52,discontinued,mann_dorsey_and_fleming,16.67
6020,since_snacks,snacks,1949,7.39,discontinued,anderson_cline,9.31
6021,leave_produce,frozen_foods,566,3.2,backordered,moyer_barnes_and_avery,4.62
6022,understand_beverages,dairy,313,19.53,backordered,morgan_jimenez,7.13158368689917
6023,style_snacks,frozen_foods,183,1.96,discontinued,lane_miller,3.19
