transaction_id,date,product_id,units_sold,customer_id,employee_id,sales_amount,list_price
11262,2024-08-27 00:00:00-07:00,1546,3,4730,1547,48.54,16.18
11263,2024-11-21 00:00:00-08:00,7845,3,4746,1696,15.06,5.02
11264,2023-12-10 00:00:00-08:00,5782,3,2625,369,717.9,239.3
11265,2025-06-16 00:00:00-07:00,9224,5,4800,299,68.9,13.78
11266,2024-09-05 00:00:00-07:00,2840,2,3931,1358,22.52,11.26
11267,2023-11-24 00:00:00-08:00,1473,1,4881,1388,18.48,18.48
11268,2024-02-18 00:00:00-08:00,712,2,734,276,2.92,1.46
11269,2024-11-24 00:00:00-08:00,9503,8,320,702,208.8,26.1
11270,2025-05-19 00:00:00-07:00,2753,5,3173,1587,27.15,5.43
11271,2024-01-11 00:00:00-08:00,7536,4,2995,1156,21.32,5.33
11272,2024-10-04 00:00:00-07:00,6042,7,1767,1827,47.88,6.84
11273,2024-03-20 00:00:00-07:00,7173,5,1851,346,42.2,8.44
11274,2025-04-12 00:00:00-07:00,3561,9,2415,124,51.91,5.768135332527892
11275,2023-11-18 00:00:00-08:00,9982,9,967,1218,190.71,21.19
11276,2023-07-09 00:00:00-07:00,7734,1,2641,173,9.28,9.28
11277,2025-01-08 00:00:00-08:00,9338,4,1435,1571,104.84,26.21
11278,2024-05-02 00:00:00-07:00,846,8,643,237,125.68,15.71
11279,2024-12-26 00:00:00-08:00,4073,6,1175,1429,50.34,8.39
11280,2024-12-28 00:00:00-08:00,4693,9,1754,1046,232.38,25.82
11281,2023-10-11 00:00:00-07:00,4615,7,1659,1035,110.74,15.82
11282,2024-06-26 00:00:00-07:00,3858,3,2235,631,80.88,26.96
11283,2025-05-20 00:00:00-07:00,6163,6,942,1620,29.76,4.96
11284,2024-09-15 00:00:00-07:00,8987,5,65,346,111.95,22.39
11285,2024-04-01 00:00:00-07:00,6265,7,2159,1757,89.67,12.81
11286,2023-10-29 00:00:00-07:00,6070,1,4277,1925,33.3,33.3
11287,2024-09-11 00:00:00-07:00,9735,7,2231,306,54.95,7.85
11288,2023-11-03 00:00:00-07:00,601,1,2098,109,17.38,17.38
11289,2025-02-06 00:00:00-08:00,8261,6,4513,235,81.3,13.55
11290,2024-11-04 00:00:00-08:00,5992,8,4665,810,124.48,15.56
11291,2024-12-13 00:00:00-08:00,9831,2,1370,231,59.28,29.64
11292,2024-02-12 00:00:00-08:00,1742,2,4414,1412,47.6,23.8
11293,2024-10-15 00:00:00-07:00,3903,4,1897,434,80.64,20.16
11294,2025-06-28 00:00:00-07:00,2881,5,3016,773,157.85,31.57
11295,2024-01-15 00:00:00-08:00,9231,4,673,342,44.72,11.18
11296,2024-02-13 00:00:00-08:00,8277,3,1696,407,72.36,24.12
11297,2024-02-27 00:00:00-08:00,9925,7,317,1587,44.24,6.32
11298,2024-05-10 00:00:00-07:00,4145,6,963,1938,19.86,3.31
11299,2025-06-25 00:00:00-07:00,8519,8,1774,1074,208.88,26.11
11300,2024-02-19 00:00:00-08:00,9876,2,1967,1602,6.24,3.12
11301,2025-06-18 00:00:00-07:00,6677,8,4658,76,75.76,9.47
11302,2024-08-05 00:00:00-07:00,2444,5,4347,1299,83.35,16.67
11303,2024-05-27 00:00:00-07:00,7053,4,1032,71,46.72,11.68
11304,2024-01-28 00:00:00-08:00,1530,5,3542,1670,106.45,21.29
11305,2024-02-12 00:00:00-08:00,2714,2,4570,241,484.8,242.4
11306,2024-10-31 00:00:00-07:00,6718,6,717,918,83.58,13.93
11307,2024-04-17 00:00:00-07:00,5508,6,1804,756,75.0,12.5
11308,2023-10-01 00:00:00-07:00,6978,4,907,752,79.28,19.82
11309,2023-07-23 00:00:00-07:00,50,4,673,572,51.28,12.82
11310,2023-10-10 00:00:00-07:00,3776,5,4257,601,51.4,10.28
11311,2025-04-27 00:00:00-07:00,9288,2,397,1934,14.52,7.26
11312,2025-04-28 00:00:00-07:00,4205,4,2816,546,72.52,18.13
11313,2023-08-12 00:00:00-07:00,2059,6,2138,170,34.44,5.74
11314,2024-02-24 00:00:00-08:00,6805,3,1694,1351,27.66,9.22
11315,2024-03-18 00:00:00-07:00,6279,7,15,760,72.59,10.37
11316,2024-04-23 00:00:00-07:00,8696,1,979,121,1.59,1.59
11317,2024-08-01 00:00:00-07:00,9582,1,1757,646,3.02,3.02
11318,2024-03-22 00:00:00-07:00,8775,9,2100,1714,34.92,3.88
11319,2025-01-03 00:00:00-08:00,4482,6,4239,1463,34.8,5.8
11320,2023-12-12 00:00:00-08:00,8457,7,3115,1787,87.15,12.45
11321,2023-11-10 00:00:00-08:00,3757,4,2638,1003,84.6,21.15
11322,2025-04-21 00:00:00-07:00,5921,9,3459,1665,50.04,5.56
11323,2024-04-07 00:00:00-07:00,164,4,4366,1864,125.6,31.4
11324,2024-08-26 00:00:00-07:00,9426,5,3824,1177,99.9,19.98
11325,2023-10-19 00:00:00-07:00,3149,3,550,952,29.64,9.88
11326,2024-07-18 00:00:00-07:00,3381,7,2209,868,158.76,22.68
11327,2025-07-01 00:00:00-07:00,9748,9,3035,441,239.76,26.64
11328,2024-07-01 00:00:00-07:00,1368,3,4259,1832,66.03,22.01
11329,2024-11-16 00:00:00-08:00,2129,8,1786,1812,188.48,23.56
11330,2024-06-16 00:00:00-07:00,6827,7,2784,351,159.25,22.75
11331,2024-08-05 00:00:00-07:00,7393,1,2697,1026,20.83,20.83
11332,2023-08-19 00:00:00-07:00,1271,3,591,945,2.82,0.94
11333,2024-02-11 00:00:00-08:00,4372,2,2122,26,44.4,22.2
11334,2023-07-19 00:00:00-07:00,9893,8,608,252,88.16,11.02
11335,2025-04-11 00:00:00-07:00,794,5,679,1268,31.75,6.35
11336,2025-06-29 00:00:00-07:00,8667,4,1354,765,38.6,9.65
11337,2024-04-24 00:00:00-07:00,4333,4,1387,715,23.76,5.94
11338,2023-09-05 00:00:00-07:00,1028,1,3850,670,5.16,5.16
11339,2024-10-07 00:00:00-07:00,507,2,4247,354,10.34,5.17
11340,2024-03-01 00:00:00-08:00,4386,5,1980,1023,15.1,3.02
11341,2024-06-28 00:00:00-07:00,5967,4,1468,439,18.4,4.6
11342,2023-09-18 00:00:00-07:00,7490,2,2188,140,45.32,22.66
11343,2023-11-12 00:00:00-08:00,7403,6,4170,733,116.76,19.46
11344,2025-01-02 00:00:00-08:00,4010,5,726,960,34.9,6.98
11345,2025-01-15 00:00:00-08:00,4506,5,3989,1535,70.2,14.04
11346,2023-10-23 00:00:00-07:00,1451,3,2737,621,61.17,20.39
11347,2024-08-10 00:00:00-07:00,4782,1,4397,1219,17.37,17.37
11348,2024-05-21 00:00:00-07:00,1189,2,3615,296,59.2,29.6
11349,2025-02-24 00:00:00-08:00,2629,1,1594,823,14.3,14.3
11350,2025-05-21 00:00:00-07:00,76,6,242,1379,129.3,21.55
11351,2025-03-22 00:00:00-07:00,7352,4,2035,947,36.84,9.21
11352,2024-06-25 00:00:00-07:00,7100,1,1861,235,19.7,19.7
11353,2025-05-04 00:00:00-07:00,7456,6,418,758,139.32,23.22
11354,2024-01-18 00:00:00-08:00,3174,20,737,1083,70.6,3.53
11355,2023-11-11 00:00:00-08:00,8285,7,3049,899,41.51,5.93
11356,2024-12-12 00:00:00-08:00,2450,1,4414,465,8.07,8.07
11357,2025-04-08 00:00:00-07:00,300,7,4952,1151,46.97,6.71
11358,2024-10-13 00:00:00-07:00,7911,7,4512,1833,106.96,15.28
11359,2023-09-22 00:00:00-07:00,3282,4,1443,1885,69.68,17.42
11360,2023-08-17 00:00:00-07:00,3009,9,1373,1688,211.41,23.49
11361,2023-07-26 00:00:00-07:00,874,4,1265,1971,91.56,22.89
11362,2025-05-16 00:00:00-07:00,3680,7,3176,1980,147.42,21.06
11363,2024-11-23 00:00:00-08:00,8717,4,1658,761,85.6,21.4
11364,2025-03-08 00:00:00-08:00,6107,3,4957,910,53.76,17.92
11365,2023-07-17 00:00:00-07:00,3244,6,638,1810,27.36,4.56
11366,2025-02-18 00:00:00-08:00,6184,9,3721,1269,95.04,10.56
11367,2023-08-19 00:00:00-07:00,945,9,939,529,204.93,22.77
11368,2024-06-18 00:00:00-07:00,112,9,3875,1330,301.95,33.55
11369,2024-04-29 00:00:00-07:00,4243,3,3585,682,27.84,9.28
11370,2024-08-23 00:00:00-07:00,7694,2,2950,697,30.52,15.26
11371,2023-10-24 00:00:00-07:00,9301,3,74,143,16.32,5.44
11372,2025-05-11 00:00:00-07:00,8032,2,1584,1028,6.92,3.46
11373,2024-10-29 00:00:00-07:00,1330,5,2521,1383,73.15,14.63
11374,2024-10-20 00:00:00-07:00,476,8,2290,1459,207.04,25.88
11375,2025-01-06 00:00:00-08:00,7732,4,4967,1576,93.88,23.47
11376,2024-08-04 00:00:00-07:00,1208,3,357,1941,31.29,10.43
11377,2024-05-21 00:00:00-07:00,886,2,498,1112,46.24,23.12
11378,2024-06-04 00:00:00-07:00,7263,1,3454,486,3.55,3.55
11379,2025-01-22 00:00:00-08:00,8842,3,3572,286,9.9,3.298978326656826
11380,2024-07-22 00:00:00-07:00,6153,1,4627,614,17.54,17.54
11381,2025-01-14 00:00:00-08:00,5611,7,780,75,110.67,15.81
11382,2025-05-26 00:00:00-07:00,4986,8,2897,519,97.6,12.2
11383,2023-10-06 00:00:00-07:00,982,7,4959,207,195.3,27.9
11384,2024-01-11 00:00:00-08:00,4953,5,4500,1530,45.1,9.02
11385,2025-01-07 00:00:00-08:00,6846,9,4320,1885,23.13,2.57
11386,2025-03-08 00:00:00-08:00,570,8,1233,926,61.28,7.66
11387,2024-03-07 00:00:00-08:00,5622,6,2341,1161,32.46,5.41
11388,2024-01-24 00:00:00-08:00,5359,8,1849,1563,41.52,5.19
11389,2024-02-22 00:00:00-08:00,8056,8,3797,1800,269.6,33.7
11390,2024-03-02 00:00:00-08:00,3896,1,4611,1437,0.76,0.76
11391,2024-03-13 00:00:00-07:00,1614,3,2579,452,77.16,25.72
11392,2024-11-13 00:00:00-08:00,7589,3,820,239,71.73,23.91
11393,2023-09-11 00:00:00-07:00,3651,7,1720,214,113.26,16.18
11394,2024-10-13 00:00:00-07:00,7332,3,1512,1159,43.11,14.37
11395,2024-02-02 00:00:00-08:00,4442,3,2919,948,62.01,20.67
11396,2023-07-27 00:00:00-07:00,49,3,4204,1491,74.16,24.72
11397,2024-12-20 00:00:00-08:00,4912,1,2321,791,14.31,14.31
11398,2023-11-01 00:00:00-07:00,7139,9,3546,12,42.84,4.76
11399,2025-05-01 00:00:00-07:00,7668,7,4100,1694,95.76,13.68
11400,2024-06-01 00:00:00-07:00,9933,8,1785,1695,50.4,6.3
11401,2023-08-27 00:00:00-07:00,8405,5,2137,1433,68.05,13.61
11402,2023-09-18 00:00:00-07:00,26,5,3651,1675,53.9,10.78
11403,2023-08-19 00:00:00-07:00,693,1,1552,1527,22.19,22.19
11404,2023-11-03 00:00:00-07:00,3643,3,3085,339,35.76,11.92
11405,2023-10-16 00:00:00-07:00,1091,4,2079,1908,71.92,17.98
11406,2023-09-09 00:00:00-07:00,6980,7,1913,388,104.86,14.98
11407,2024-10-21 00:00:00-07:00,2539,7,2316,1951,142.31,20.33
11408,2024-11-08 00:00:00-08:00,9116,7,4768,574,51.52,7.36
11409,2024-02-14 00:00:00-08:00,4652,2,2883,1089,14.08,7.04
11410,2024-05-21 00:00:00-07:00,2691,24,919,885,467.76,19.49
11411,2024-09-20 00:00:00-07:00,376,6,4869,866,40.02,6.67
11412,2025-04-01 00:00:00-07:00,4330,8,3385,394,53.28,6.66
11413,2024-04-15 00:00:00-07:00,2409,4,48,1985,42.84,10.71
11414,2025-01-13 00:00:00-08:00,5172,7,4550,1618,32.81,4.687786437859135
11415,2024-07-17 00:00:00-07:00,8016,6,4348,1276,95.82,15.97
11416,2023-10-22 00:00:00-07:00,5373,6,2198,1274,170.46,28.41
11417,2023-12-12 00:00:00-08:00,8432,8,3372,1591,112.8,14.1
11418,2025-05-28 00:00:00-07:00,2615,5,699,1341,120.5,24.1
11419,2024-07-11 00:00:00-07:00,1029,6,4180,203,116.46,19.41
11420,2024-04-15 00:00:00-07:00,9073,7,1548,164,196.35,28.05
11421,2025-01-20 00:00:00-08:00,6440,5,1889,1775,107.55,21.51
11422,2023-11-06 00:00:00-08:00,9270,5,3823,743,69.15,13.83
11423,2025-01-03 00:00:00-08:00,9337,9,53,143,170.46,18.94
11424,2023-07-27 00:00:00-07:00,3153,2,2291,1976,22.36,11.18
11425,2023-10-16 00:00:00-07:00,1790,7,1944,969,26.18,3.74
11426,2025-03-15 00:00:00-07:00,1879,3,1665,524,15.66,5.22
11427,2023-08-26 00:00:00-07:00,8095,3,902,1918,9.69,3.23
11428,2024-10-30 00:00:00-07:00,6648,6,1560,1751,5.28,0.88
11429,2025-01-15 00:00:00-08:00,7842,9,343,1279,183.51,20.39
11430,2023-09-06 00:00:00-07:00,5157,9,2238,1794,38.16,4.24
11431,2024-08-22 00:00:00-07:00,3992,5,4418,1441,79.2,15.84
11432,2024-06-21 00:00:00-07:00,9043,9,4622,69,54.0,6.0
11433,2024-05-21 00:00:00-07:00,5218,2,4006,1500,15.84,7.92
11434,2023-08-22 00:00:00-07:00,1028,2,4641,1167,10.32,5.16
11435,2023-08-03 00:00:00-07:00,5721,8,4333,1480,106.4,13.3
11436,2024-11-12 00:00:00-08:00,1716,1,670,972,28.51,28.51
11437,2024-10-06 00:00:00-07:00,7397,2,4594,765,51.28,25.64
11438,2024-11-11 00:00:00-08:00,222,9,801,783,219.51,24.39
11439,2025-03-04 00:00:00-08:00,2775,1,4006,1322,2.02,2.02
11440,2024-02-06 00:00:00-08:00,1182,7,340,646,197.12,28.16
11441,2024-09-03 00:00:00-07:00,4072,6,263,667,125.46,20.91
11442,2024-09-16 00:00:00-07:00,433,7,2171,963,21.07,3.01
11443,2025-03-22 00:00:00-07:00,8162,2,2041,1553,30.76,15.38
11444,2025-04-13 00:00:00-07:00,1614,1,2506,850,25.72,25.72
11445,2023-08-19 00:00:00-07:00,729,4,3498,169,54.68,13.67
11446,2024-12-01 00:00:00-08:00,1131,2,3984,854,53.88,26.94
11447,2025-06-14 00:00:00-07:00,6097,9,405,1530,20.34,2.26
11448,2025-01-19 00:00:00-08:00,6840,7,3661,936,14.84,2.12
11449,2023-08-12 00:00:00-07:00,4809,9,3014,218,17.46,1.94
11450,2023-07-11 00:00:00-07:00,4367,3,2734,637,52.83,17.61
11451,2024-04-23 00:00:00-07:00,9787,3,3691,718,56.07,18.69
11452,2025-05-21 00:00:00-07:00,9696,6,2636,911,95.16,15.86
11453,2023-08-04 00:00:00-07:00,8578,7,3475,72,134.68,19.24
11454,2024-12-07 00:00:00-08:00,8379,6,2365,555,48.54,8.09
11455,2024-09-01 00:00:00-07:00,4372,3,1561,719,66.6,22.2
11456,2024-02-29 00:00:00-08:00,5300,6,2963,503,121.62,20.27
11457,2023-10-16 00:00:00-07:00,7811,3,3622,635,76.95,25.65
11458,2024-01-29 00:00:00-08:00,6731,7,2458,1180,154.7,22.1
11459,2025-02-11 00:00:00-08:00,262,9,835,61,88.74,9.86
11460,2025-03-05 00:00:00-08:00,1185,8,320,71,112.16,14.02
11461,2024-11-05 00:00:00-08:00,5309,2,852,1049,26.22,13.11
11462,2025-01-18 00:00:00-08:00,6073,7,423,1781,173.32,24.76
11463,2023-11-17 00:00:00-08:00,6815,1,759,1526,19.08,19.08
11464,2024-11-27 00:00:00-08:00,280,5,2210,1417,63.2,12.64
11465,2024-04-30 00:00:00-07:00,8444,7,1872,1188,163.8,23.4
11466,2025-06-07 00:00:00-07:00,3928,7,1913,1195,56.21,8.03
11467,2024-12-08 00:00:00-08:00,9367,7,4300,207,19.39,2.77
11468,2024-09-26 00:00:00-07:00,5622,1,2760,1565,5.41,5.41
11469,2023-10-29 00:00:00-07:00,6023,9,1301,1525,28.71,3.19
11470,2023-07-28 00:00:00-07:00,6539,9,4270,148,231.75,25.75
11471,2024-04-29 00:00:00-07:00,5685,6,295,1416,137.82,22.97
11472,2025-05-05 00:00:00-07:00,6396,6,2148,299,117.84,19.64
11473,2025-05-14 00:00:00-07:00,2583,2,3854,1924,56.1,28.05
11474,2023-11-10 00:00:00-08:00,9748,20,1081,1858,532.8,26.64
11475,2025-04-04 00:00:00-07:00,2333,3,1103,1117,54.12,18.04
11476,2024-10-16 00:00:00-07:00,5274,9,3222,883,157.95,17.55
11477,2023-12-18 00:00:00-08:00,7651,4,1785,1914,93.28,23.32
11478,2024-10-14 00:00:00-07:00,141,7,2663,1513,59.5,8.5
11479,2024-07-19 00:00:00-07:00,5135,2,962,1424,47.12,23.56
11480,2025-04-27 00:00:00-07:00,4038,9,2839,698,1978.2,219.8
11481,2024-01-23 00:00:00-08:00,3136,1,3030,1664,4.33,4.33
11482,2024-11-18 00:00:00-08:00,2043,9,3580,841,229.32,25.48
11483,2023-07-22 00:00:00-07:00,7753,5,1814,282,30.75,6.15
11484,2024-03-27 00:00:00-07:00,7215,1,2505,1752,10.17,10.17
11485,2024-04-30 00:00:00-07:00,6472,9,2792,1511,45.09,5.01
11486,2025-03-06 00:00:00-08:00,3872,4,4425,1809,99.8,24.95
11487,2025-03-16 00:00:00-07:00,4740,3,4359,1278,54.66,18.22
11488,2024-08-30 00:00:00-07:00,6225,2,4815,889,42.98,21.49
11489,2023-10-05 00:00:00-07:00,8444,6,4678,1478,140.4,23.4
11490,2024-10-12 00:00:00-07:00,7849,3,1394,39,20.49,6.83
11491,2023-09-03 00:00:00-07:00,5497,14,4208,840,197.82,14.13
11492,2023-12-20 00:00:00-08:00,5539,1,2828,994,4.54,4.54
11493,2023-07-11 00:00:00-07:00,8104,1,700,316,2.11,2.11
11494,2024-11-05 00:00:00-08:00,8150,1,2417,1336,33.07,33.07
11495,2023-12-29 00:00:00-08:00,1225,5,960,1740,25.4,5.08
11496,2024-09-17 00:00:00-07:00,7584,3,3350,604,48.78,16.26
11497,2024-05-31 00:00:00-07:00,2854,4,537,611,64.4,16.1
11498,2024-03-02 00:00:00-08:00,8420,2,2321,1422,32.74,16.37
11499,2024-01-04 00:00:00-08:00,4930,3,2403,1602,3.54,1.18
11500,2023-10-18 00:00:00-07:00,2959,1,4706,807,12.53,12.53
11501,2023-11-30 00:00:00-08:00,6159,4,815,1595,81.2,20.3
11502,2025-05-29 00:00:00-07:00,7097,2,2219,1067,4.36,2.18
11503,2024-12-30 00:00:00-08:00,893,8,62,562,142.4,17.8
11504,2023-09-18 00:00:00-07:00,3660,7,4728,1790,18.97,2.71
11505,2025-07-06 00:00:00-07:00,1394,1,4264,1511,17.19,17.19
11506,2023-11-06 00:00:00-08:00,8889,3,898,1885,49.11,16.37
11507,2025-06-05 00:00:00-07:00,7814,4,4786,534,71.4,17.85
11508,2024-12-22 00:00:00-08:00,1352,8,3563,1473,132.8,16.6
11509,2023-08-06 00:00:00-07:00,6313,6,60,161,80.34,13.39
11510,2024-11-22 00:00:00-08:00,4452,3,405,502,74.94,24.98
11511,2024-02-09 00:00:00-08:00,5315,9,1165,629,17.64,1.96
11512,2024-12-27 00:00:00-08:00,877,9,4329,1609,168.48,18.72
11513,2023-12-11 00:00:00-08:00,8143,2,2625,1758,53.06,26.53
11514,2025-01-21 00:00:00-08:00,9788,1,1024,1113,7.08,7.08
11515,2024-12-02 00:00:00-08:00,9299,2,176,1491,14.58,7.29
11516,2025-01-22 00:00:00-08:00,2402,8,4747,1886,43.84,5.48
11517,2024-01-21 00:00:00-08:00,5809,9,945,678,254.25,28.25
11518,2023-08-24 00:00:00-07:00,6908,7,1571,1994,106.61,15.23
11519,2023-08-06 00:00:00-07:00,9637,3,3747,1001,33.12,11.04
11520,2025-05-03 00:00:00-07:00,507,9,3067,972,46.53,5.17
11521,2024-09-09 00:00:00-07:00,384,7,3233,283,157.71,22.53
11522,2025-04-11 00:00:00-07:00,3255,3,3028,1690,86.85,28.95
11523,2024-02-05 00:00:00-08:00,5539,5,19,760,22.7,4.54
11524,2024-07-03 00:00:00-07:00,8216,8,2605,621,125.04,15.63
11525,2024-10-05 00:00:00-07:00,9931,5,4294,174,105.15,21.03
11526,2023-08-09 00:00:00-07:00,5941,7,3707,1826,58.17,8.31
11527,2024-11-15 00:00:00-08:00,4032,3,1165,276,39.45,13.15
11528,2025-01-14 00:00:00-08:00,8722,2,2564,764,43.3,21.65
11529,2024-06-11 00:00:00-07:00,5014,2,4643,184,48.56,24.28
11530,2024-05-21 00:00:00-07:00,571,12,1064,1025,175.68,14.64
11531,2025-04-04 00:00:00-07:00,5693,6,4885,1637,173.94,28.99
11532,2024-07-13 00:00:00-07:00,1106,7,1286,729,95.13,13.59
11533,2024-09-10 00:00:00-07:00,9120,4,695,354,93.52,23.38
11534,2024-06-11 00:00:00-07:00,6457,9,2820,1066,270.18,30.02
11535,2024-03-30 00:00:00-07:00,230,2,964,1297,7.06,3.53
11536,2024-10-09 00:00:00-07:00,4822,5,1260,1891,129.1,25.82
11537,2024-03-02 00:00:00-08:00,7545,1,760,1481,20.19,20.19
11538,2023-08-17 00:00:00-07:00,8788,9,1818,1732,38.88,4.32
11539,2024-03-02 00:00:00-08:00,8592,6,3856,1107,160.44,26.74
11540,2025-02-08 00:00:00-08:00,2512,4,732,602,33.64,8.41
11541,2025-02-13 00:00:00-08:00,8964,8,2553,1717,115.04,14.38
11542,2025-04-18 00:00:00-07:00,436,3,4093,39,53.43,17.81
11543,2024-12-24 00:00:00-08:00,3843,6,911,693,81.96,13.66
11544,2024-01-06 00:00:00-08:00,2005,1,3456,121,23.51,23.51
11545,2024-11-14 00:00:00-08:00,4800,5,4205,228,115.5,23.1
11546,2024-10-14 00:00:00-07:00,313,7,4711,1582,33.81,4.83
11547,2023-07-26 00:00:00-07:00,1117,9,4068,1043,29.07,3.23
11548,2024-03-13 00:00:00-07:00,4147,3,1371,1720,8.37,2.79
11549,2023-11-09 00:00:00-08:00,2986,1,1678,1609,7.9,7.9
11550,2023-12-23 00:00:00-08:00,3726,6,3122,1718,119.34,19.89
11551,2024-02-20 00:00:00-08:00,1489,3,3032,132,103.08,34.36
11552,2024-10-19 00:00:00-07:00,736,8,4481,1001,75.04,9.38
11553,2023-11-30 00:00:00-08:00,1168,3,4309,1409,28.8,9.6
11554,2024-04-02 00:00:00-07:00,8733,6,455,485,27.54,4.59
11555,2025-05-28 00:00:00-07:00,7342,6,2342,853,180.42,30.07
11556,2025-05-03 00:00:00-07:00,8169,5,4770,767,130.1,26.02
11557,2024-08-27 00:00:00-07:00,9578,1,3798,1725,3.69,3.69
11558,2024-08-05 00:00:00-07:00,3584,9,1133,1233,275.49,30.61
11559,2024-07-02 00:00:00-07:00,9942,3,465,1699,100.44,33.48
11560,2025-02-22 00:00:00-08:00,6549,2,1762,878,21.98,10.99
11561,2024-08-09 00:00:00-07:00,330,8,680,62,122.72,15.34
11562,2024-10-14 00:00:00-07:00,749,9,3543,1394,43.69,4.854710874856554
11563,2025-04-17 00:00:00-07:00,859,6,3857,491,1428.6,238.1
11564,2025-03-24 00:00:00-07:00,8867,7,383,675,147.63,21.09
11565,2023-12-16 00:00:00-08:00,7661,8,2065,1904,161.36,20.17
11566,2024-02-28 00:00:00-08:00,6405,8,2366,1079,260.72,32.59
11567,2025-04-28 00:00:00-07:00,6154,3,4055,1293,62.25,20.75
11568,2024-10-15 00:00:00-07:00,3175,4,3645,1604,97.0,24.25
11569,2024-03-29 00:00:00-07:00,9599,3,4345,818,14.16,4.72
11570,2024-07-09 00:00:00-07:00,7972,6,4271,1231,137.94,22.99
11571,2024-12-12 00:00:00-08:00,846,5,3627,1913,78.55,15.71
11572,2024-04-18 00:00:00-07:00,1654,5,3948,1686,96.35,19.27
11573,2024-09-24 00:00:00-07:00,8137,7,66,1370,51.87,7.41
11574,2023-11-07 00:00:00-08:00,3211,2,2357,272,49.16,24.58
11575,2023-07-22 00:00:00-07:00,5826,8,1132,703,108.08,13.51
11576,2023-11-12 00:00:00-08:00,6858,7,2956,1597,86.73,12.39
11577,2025-04-24 00:00:00-07:00,5219,5,2900,919,20.4,4.08
11578,2024-05-16 00:00:00-07:00,7025,6,520,1764,8.22,1.37
11579,2024-10-21 00:00:00-07:00,582,4,2294,1908,63.84,15.96
11580,2025-06-23 00:00:00-07:00,25,9,3217,1361,132.12,14.68
11581,2023-07-10 00:00:00-07:00,676,3,1916,1966,10.5,3.5
11582,2024-10-26 00:00:00-07:00,9964,4,4305,1939,61.96,15.49
11583,2023-12-11 00:00:00-08:00,6356,7,4033,593,105.7,15.1
11584,2024-10-08 00:00:00-07:00,6785,6,221,1172,133.92,22.32
11585,2023-09-29 00:00:00-07:00,449,7,3893,850,62.79,8.97
11586,2024-11-02 00:00:00-07:00,5582,2,3595,465,51.64,25.82
11587,2023-09-30 00:00:00-07:00,8740,9,614,969,125.55,13.95
11588,2024-09-08 00:00:00-07:00,9050,1,3418,12,12.22,12.22
11589,2023-08-16 00:00:00-07:00,3520,8,3474,780,230.32,28.79
11590,2023-12-21 00:00:00-08:00,1429,6,4928,1118,142.02,23.67
11591,2024-08-30 00:00:00-07:00,2939,6,3560,1865,144.66,24.11
11592,2024-09-16 00:00:00-07:00,5067,7,3393,241,76.58,10.94
11593,2024-07-07 00:00:00-07:00,134,9,870,1895,202.41,22.49
11594,2024-07-08 00:00:00-07:00,6615,4,2044,710,86.96,21.74
11595,2024-12-02 00:00:00-08:00,920,9,2249,273,238.77,26.53
11596,2025-05-04 00:00:00-07:00,6643,8,135,1003,193.52,24.19
11597,2023-12-18 00:00:00-08:00,4169,4,3303,746,42.16,10.54
11598,2025-03-16 00:00:00-07:00,9653,9,4022,1018,220.41,24.49
11599,2023-08-27 00:00:00-07:00,979,1,2470,562,9.03,9.03
11600,2023-09-29 00:00:00-07:00,3663,3,1979,1737,15.06,5.02
11601,2025-05-12 00:00:00-07:00,618,1,1411,747,12.29,12.29
11602,2024-12-28 00:00:00-08:00,1024,7,710,469,211.26,30.18
11603,2025-06-14 00:00:00-07:00,3458,8,1682,338,38.24,4.78
11604,2025-02-10 00:00:00-08:00,2640,1,4318,1909,21.44,21.44
11605,2024-06-15 00:00:00-07:00,6973,9,3002,1256,241.92,26.88
11606,2025-05-26 00:00:00-07:00,5665,6,3496,8,137.34,22.89
11607,2023-10-05 00:00:00-07:00,2936,5,1580,541,34.1,6.82
11608,2025-05-20 00:00:00-07:00,8043,5,2398,1515,7.5,1.5
11609,2023-08-03 00:00:00-07:00,2721,9,1158,957,193.41,21.49
11610,2023-08-28 00:00:00-07:00,8755,4,3679,899,119.48,29.87
11611,2023-09-09 00:00:00-07:00,3122,4,4534,554,18.32,4.58
11612,2023-10-11 00:00:00-07:00,7852,2,4963,403,54.46,27.23
11613,2024-04-21 00:00:00-07:00,3966,8,1709,1179,58.32,7.29
11614,2024-03-04 00:00:00-08:00,1883,2,2498,723,18.84,9.42
11615,2024-10-10 00:00:00-07:00,4623,7,2107,424,206.15,29.45
11616,2023-07-10 00:00:00-07:00,9471,1,339,793,150.7,150.7
11617,2024-04-21 00:00:00-07:00,1890,1,2303,1628,15.57,15.57
11618,2024-09-12 00:00:00-07:00,5559,1,4883,915,9.26,9.26
11619,2025-04-29 00:00:00-07:00,2321,4,4984,919,18.0,4.5
11620,2024-04-14 00:00:00-07:00,2780,9,3717,845,228.24,25.36
11621,2023-12-29 00:00:00-08:00,5386,2,2327,247,39.12,19.56
11622,2024-11-01 00:00:00-07:00,4917,4,4791,108,107.6,26.9
11623,2025-02-21 00:00:00-08:00,6450,6,3990,665,25.02,4.17
11624,2025-04-04 00:00:00-07:00,7235,8,3163,1609,190.48,23.81
11625,2023-10-31 00:00:00-07:00,6713,3,317,1495,84.57,28.19
11626,2025-04-16 00:00:00-07:00,6365,8,358,952,100.72,12.59
